ID,Answer
3698,多倫多足球俱樂部
3699,多倫多證券交易所
3700,多倫多
3701,多倫多證券交易所是世界第七大交易所，總部設於室內，有多數在那大公司在這裏上市。多倫多的國際性人口體現出他是前往加拿大移民的重要落腳點。而市內49%的人口是在加拿大
3702,1787年
3703,建立了一個要塞
3704,1787年
3705,1793年
3706,1793年
3707,1834年3月6日
3708,鐵路
3709,1954年
3710,
3711,1107萬平方公里
3712,清末
3713,甲午戰爭
3714,乾隆年間
3715,副都統
3716,光緒末年
3717,理藩院
3718,谷歌部落
3719,西藏
3720,住宅與達木的大蒙古八旗美琪攝一族領不設總管
3721,高句麗
3722,公孫度
3723,公孫度
3724,麗軍
3725,司馬懿面公孫淵
3726,楊廣
3727,
3728,唐太宗李世民
3729,唐漢新羅一直沒能擠滅高句麗
3730,蒼巖山城
3731,668年春夏
3732,渤海國
3733,渤海國
3734,新羅
3735,體積顏色
3736,熱力學
3737,事物運動
3738,機構
3739,財經
3740,負面情況
3741,紫色絲病非常接近民居
3742,比爾蓋茨
3743,比爾蓋茨
3744,每週功課
3745,秋季學期
3746,瑪格麗特
3747,224名
3748,物理學
3749,總統科技顧問委員會
3750,47位
3751,伊拉克部長理事會
3752,路易斯委員會
3753,人文
3754,1949年
3755,人文藝術與社會科學院
3756,
3757,美術博物館
3758,65萬人
3759,法蘭西人
3760,19世紀
3761,第二次世界大戰
3762,旅遊業
3763,第二
3764,萊茵河航運中央委員會
3765,萊茵河航運中央委員會
3766,羅馬人
3767,杜伊斯堡
3768,神聖羅馬帝國
3769,路德會大學
3770,馬賽曲
3771,19世紀
3772,德意志帝國
3773,高亭
3774,歐洲文藝復興
3775,音樂家
3776,1650年
3777,後現代主義
3778,政治哲學
3779,城市漢國家
3780,孔子孟子
3781,基督教思想
3782,托馬斯阿奎那
3783,蘇聯時期
3784,電力
3785,四川省
3786,成都平原
3787,峨眉山
3788,清朝
3789,
3790,中世紀
3791,挪威國王哈康五世
3792,1610年
3793,黑死病
3794,挪威
3795,1814年
3796,工業化進程，則爲其提供了強勁的動力。在19世紀這裏是這樣，你丫快速擴張，許多新的公共建築開始建造，包括25完工，挪威國會大廈
3797,克里斯蒂安尼亞
3798,1854年
3799,克里斯蒂安尼亞
3800,商朝時期
3801,商朝時期
3802,郡縣制
3803,琅琊國
3804,布爾什維克民兵
3805,1918年9月6日，布爾什維克民兵在共和國革命軍事委員會主席，托洛斯基喊紅軍總司令，約阿基姆，我採集師的命令下得到加強。不久，托洛茨基建立了格魯烏，以爲紅軍指戰員提供政治，漢軍是情報。托洛茨基以最初的刺蝟，對組織自衛隊，民兵組織的核心兵力，汗祕密警察氣卡創立了紅軍，1918年6月
3806,總司令，約阿基姆，我採集師的命令下得到加強。不久，托洛茨基建立了格魯烏，以爲紅軍指戰員
3807,扣留家屬爲人質
3808,芬蘭
3809,莫斯科和平協定
3810,蘇聯漢芬蘭
3811,德意志國防軍
3812,蘇聯政府
3813,德意志國防軍
3814,近衛頭銜
3815,機動兵力
3816,三個月
3817,解放軍
3818,小金門國軍駐軍號及廈門市教黃厝村塔頭社
3819,美國第七艦隊
3820,蔡英文
3821,國務院臺辦發言人
3822,1912年
3823,中華民國
3824,國共內戰
3825,共產黨員在國民黨
3826,中華民國
3827,1930年
3828,
3829,1945年
3830,渡江戰役
3831,1955年
3832,廣州
3833,陳炯明
3834,北伐必敗論
3835,盧溝橋事變
3836,棗莊
3837,中共
3838,香港天文臺
3839,
3840,1985年
3841,烏拉圭世界盃
3842,瑞典
3843,1958年
3844,1958年
3845,巴西
3846,4:3
3847,1998年
3848,倫敦奧運
3849,2014年世界盃
3850,第二波新政
3851,民主黨
3852,7月
3853,德懷特艾森豪將軍
3854,豬灣入侵
3855,美國
3856,大社會法案
3857,非裔美國人
3858,新政聯盟
3859,埃莉諾羅斯福
3860,埃莉諾羅斯福
3861,冰波特哈佛
3862,黑人
3863,能源部
3864,通信
3865,維吉尼亞州
3866,白人男性
3867,共和黨革命效應
3868,加拿大漢墨西哥
3869,政治醜聞
3870,南方
3871,凡爾賽條約
3872,
3873,歐洲理事會議會大會
3874,第11次
3875,2010年
3876,潘基文
3877,2010年9月
3878,亞美尼亞
3879,2010年
3880,菜豆
3881,礦泉
3882,1100公尺
3883,新美天津大理石
3884,1923年
3885,亞塞拜然
3886,蘇聯
3887,亞塞拜然人，村落周界被重畫。從化後的行政區，確保亞美尼亞人能夠過半數。1987年8月，卡拉巴赫
3888,赫哲族
3889,唐代
3890,唐玄宗
3891,1284年
3892,努兒乾地方
3893,元朝在努兒乾地方設置東征元帥府，隨後隸屬遼陽等處行中書省，強化對黑龍江下游及庫頁島等地的管理。1308年癸，爲向元朝降服，並每年繳納毛皮碎，一海東青少，水奈及海豹皮等爲共線。1368年元朝
3894,二妹公司
3895,江戶幕府
3896,嘉禾二年
3897,公孫淵
3898,公孫淵
3899,44
3900,梅雨時期
3901,2010年
3902,九州旅客鐵道
3903,舊石器時代
3904,雙流股份是長崎縣最大的前方後圓墳
3905,祈禱的元知識
3906,雲山之石墓羣
3907,
3908,葡萄牙人
3909,斯洛文尼亞
3910,斯洛維尼亞
3911,斯洛文尼亞
3912,克羅埃西亞主義
3913,1992年
3914,馬其頓共和國
3915,南斯拉夫反法西斯人民解放委員會
3916,1945年
3917,2月
3918,中央委員會
3919,沙文主義
3920,會主義體制
3921,1980年
3922,失業率
3923,分配地方權力
3924,遺傳物質技術
3925,分子複製技術
3926,基因工程
3927,1973年
3928,基因工程
3929,醫學
3930,凝血因子疫苗
3931,小鼠雜交瘤
3932,刪除可以傳材料和將生物體外直接製備的dna，賄賂數組
3933,重組[UNK]酸技術
3934,基因轉殖生物
3935,同源基因
3936,加拿大
3937,美國憲法
3938,17歲
3939,美國綠卡
3940,國家安全會議
3941,美國國土安全部
3942,水泥
3943,
3944,天南
3945,羅馬人
3946,水泥骨料
3947,孔明車
3948,臺灣
3949,45公里每小時
3950,亞當斯密
3951,赤字之本
3952,祈福列車
3953,中國大陸
3954,最安全
3955,丁磊
3956,出售郵件系統軟體授權
3957,163.com
3958,夢幻西遊
3959,1998年
3960,分析通訊系統
3961,發信機頻道
3962,精神障礙
3963,躁鬱症
3964,精神障礙
3965,烈酒使用，而不是用全部酒精使用有關。在其一生中，某個時間點成接受酗酒治療的人員，2.2~3.4%的人死於自殺。有自殺企圖的酗酒者，通常是男性，年紀較大，過去並企圖自殺。百分之三至三十五八，使用海洛因的死亡個案事實與自殺。古柯鹼
3966,精神障礙
3967,華北地區
3968,徵兵制以及什麼制度取代以前北府的世兵制
3969,泰晤士報
3970,泰晤士報
3971,
3972,保守黨
3973,米蘭
3974,476年
3975,登錄碼
3976,阿瓦爾人
3977,君士坦丁堡
3978,廣州
3979,神話人物黃帝
3980,宋教仁
3981,亞熱帶季風氣候
3982,1982
3983,行政院各部會
3984,黃大勇
3985,黃大勇
3986,水利之功
3987,嘉義市
3988,應選名額49名不等。1989年最後一屆中俄立委
3989,張之洞
3990,1890年
3991,武漢水利電力大學
3992,法國
3993,2013年
3994,威廉吉爾伯特
3995,伊麗莎白一世
3996,班傑明富蘭克林
3997,富蘭克林，做了一個古今聞名的風箏實驗，她與兒子在雷雨中放風箏，將空中的閃電吸引過來，在風箏線另一端捆綁的一支金屬鑰匙與富蘭克林的手之間，產生一系列的電話，他同時感受到馬澗的滋味，這證實了閃電是電的一種現象。富蘭克林
3998,琥珀摩擦實驗
3999,熱能
4000,法拉利找錢，發明的同級發電機
4001,琥珀摩擦實驗
4002,纖維性抽搐
4003,
4004,藝術片?[SEP]獎的提名，分別是1938年在換1969年的焦點新聞，1972年的大姨媽，1973年的哭泣而已，1995年的郵差，1998年的美麗人生，2000年的古城龍，2006年的，來自硫磺島的信和兩千零一二年的愛
4005,九
4006,美國電影藝術與科學學院
4007,普勞圖斯
4008,大文豪
4009,米蘭德
4010,20世紀之前
4011,七天三小時
4012,距離比較遠
4013,七天三小時
4014,公元前3500年到公元前1000年
4015,恆河流域
4016,河流
4017,恆河流域
4018,美國電影藝術與科學學院
4019,奧斯卡金像獎
4020,加州洛杉磯
4021,瑪格麗特喝力克女士
4022,奧斯卡
4023,審委員
4024,1939年
4025,盛業大廈大學
4026,東營廈門大學
4027,教師教學質量不好
4028,戊戌變法是木
4029,梁啓超
4030,徐才厚
4031,徐才厚
4032,蘇聯
4033,四國和邦
4034,李提摩太
4035,義和拳
4036,歐美日列強
4037,2007年
4038,21196.18公里
4039,春秋戰國時代
4040,漢
4041,蒙古境內戈壁沙漠
4042,漢代
4043,上登
4044,契丹
4045,明朝
4046,點燃煙火
4047,長城
4048,中英煙臺條約
4049,中英煙臺條約，其中規定英國可向重慶派駐領事。1890年3月31日，中英簽訂新訂煙臺條約
4050,泰語中區人民公園
4051,重慶
4052,重慶主城區
4053,中華民國
4054,重慶
4055,火災演習
4056,重慶
4057,重慶的成渝鐵路
4058,兵工廠
4059,沙坪壩公園
4060,重慶
4061,重慶
4062,[UNK]子葉
4063,第七
4064,工業
4065,富士康產業基地
4066,馬關條約
4067,民用車輛
4068,主戰坦克
4069,高爆反坦克彈
4070,較薄
4071,林鴻銘
4072,陳水扁
4073,2005年
4074,巡撫
4075,中國共產黨
4076,香港總督
4077,1895年
4078,美國聯邦最高法院
4079,反對同性婚姻的人大
4080,摩梭人
4081,1995年
4082,單身收養制度
4083,400萬
4084,社會福利保障
4085,騰訊會員
4086,荷蘭
4087,荷蘭
4088,21個
4089,1884年
4090,德國
4091,1939年
4092,1929年
4093,賓夕法尼亞州
4094,太空遊客
4095,60歲
4096,將軍
4097,英國
4098,1989年
4099,波蘭
4100,綠島
4101,汽油，慮到唯一的加油站位於南橋村，營業時間爲早上8點到下午5點，請注意晚上不營業一遊的遊客旅客需注意。早上交通安全顧客錢，自行車
4102,政府。所以你要支持立法，賦予大學畢業生更多投票權，因爲他們才更適合來判斷什麼是有益於社會
4103,蠢人
4104,《論自由》
4105,19世紀
4106,大般若經
4107,玄奘法師
4108,唐朝
4109,東吳大學
4110,2012年
4111,可以
4112,閩南語讀音
4113,1945年
4114,1959年
4115,1942年
4116,1944年
4117,1942年
4118,美國電影學會
4119,1985年
4120,1946年
4121,1948年
4122,大白兔
4123,優秀西部片
4124,1945年
4125,電視雜誌電視指南
4126,1945年
4127,2008年
4128,加州大學洛杉磯分校
4129,求婚
4130,1949年
4131,基督教長老教會的美德教養他，使他覺得自己實在不像在比佛利山莊
4132,祁漢吉米史都華
4133,政治
4134,1939年
4135,上流社會
4136,豐臣秀吉
4137,1592年
4138,岩石圈
4139,岩漿冷卻凝固
4140,太平洋
4141,一個月
4142,血壓持續過高
4143,心臟病
4144,生產地
4145,英國
4146,日本
4147,1984年
4148,2008年
4149,阿伊努人
4150,德川幕府
4151,1868年
4152,1869年
4153,
4154,釣魚臺島
4155,山羊
4156,歐盟蛇
4157,釣魚臺主權
4158,15世紀
4159,1918年
4160,1918年
4161,釣魚臺
4162,航路標誌法
4163,1月14日
4164,1857年
4165,巴麥尊
4166,巴麥尊
4167,1858年
4168,6月13日
4169,2011年
4170,美國地質調查局
4171,東芝
4172,業績不佳，財報造假而面臨倒閉風險。2015年7月爆發，涉及高達16億美元的會計造假案件，主要爲來自晶片及半導體部門的虛假營銷
4173,1984年
4174,2006年
4175,第二次世界大戰
4176,公元372年
4177,北魏藝術風格
4178,印度佛教文化
4179,巴厘島
4180,充滿印度文化色彩
4181,
4182,12世紀
4183,水墨畫
4184,漢明帝
4185,希臘
4186,南北朝時期
4187,抽象性表達方法。這種風格被認爲是十分鐘演的。最初北魏風格
4188,唐代
4189,莫高窟
4190,莫高窟
4191,約翰克希爾
4192,1826年
4193,君主制
4194,波斯尼亞，很黑，塞哥維那，塞爾維亞，黑山，馬其頓共和國
4195,激進黨
4196,政治原因被監禁
4197,1925
4198,拉丁文
4199,倭寇
4200,清同治年間
4201,清同治年間
4202,愛情萬歲
4203,候鳥
4204,2001年
4205,義工隊
4206,1790年
4207,
4208,貝爾福地區
4209,1939年期間
4210,皇家自由醫院
4211,皇家自由醫院
4212,1906年
4213,
4214,理事會
4215,理事會
4216,中國民主建國會
4217,文化教育界高級人士
4218,文化教育界高級人士
4219,宋慶齡
4220,1945年
4221,國際聯盟
4222,58個
4223,凡爾賽條約
4224,1960年
4225,1960年
4226,外圍賽
4227,歐洲足球錦標賽
4228,西班牙
4229,抽籤
4230,1927年
4231,
4232,法國
4233,捷克斯洛伐克
4234,地區性國際政治組織
4235,非洲
4236,內蒙古自治區
4237,關內
4238,朝陽市
4239,四個
4240,
4241,皇家陸軍，皇家海軍，皇家空軍，看皇家憲兵隊四個軍種組成。全軍最高統帥爲荷蘭君主，國防部領導人爲國防大臣，三軍司令由現役四星上將者出任，陸海空各軍種，指揮官稱作司令，各有一名三星中將擔任。荷蘭軍隊在過去是採用徵兵制
4242,波斯灣東南岸
4243,1960年代
4244,西方商業模式
4245,英國
4246,1820年
4247,英國
4248,1966年
4249,1968年
4250,2006年
4251,2006
4252,皇家法律
4253,142個
4254,綠線
4255,1947年
4256,非裔美國人一般也只後來移民到美國的非洲人。部分非裔
4257,1960年
4258,法律制裁
4259,共和末期
4260,羅馬公民權
4261,奧古斯都
4262,薪水
4263,百夫長
4264,河南
4265,2002年
4266,黃河鐵路公路大橋
4267,1952年
4268,南國農蕭樹滋
4269,蕭樹滋
4270,蕭樹滋
4271,蕭樹滋
4272,[UNK]包
4273,[UNK]包
4274,[UNK]包
4275,重慶市璧林，東與湖南省，湘西州，懷化市
4276,丘陵
4277,岩溶山水地貌
4278,
4279,磚石
4280,邊防系統
4281,柏林圍牆
4282,四個
4283,1949年
4284,1949年
4285,1961年
4286,烏利希
4287,客座教授
4288,肝癌
4289,1978年
4290,1978年時，他最初。在外交事務方面，雖然卡特標謗的國際人權得到各方重視，他的主要成就卻是更爲實際，記得忍耐外交。1977年
4291,1978年
4292,國際奧委會第48屆年會
4293,中華人民共和國代表團
4294,宋美齡
4295,分離主義
4296,李烈鈞
4297,人家軍事委員會
4298,人家軍事委員會
4299,肝臟
4300,中樞神經系統興奮劑
4301,麥角胺
4302,英國
4303,1711年
4304,西班牙
4305,中國鐵道部
4306,文化大革命
4307,漢韻盈
4308,人民日報
4309,香港站
4310,2012年
4311,博覽館站
4312,九龍站爲d李村站，青衣站及機場站爲炸公車站，嗯，博覽館站爲地面車站。香港站及九龍站
4313,漢江
4314,南鎮
4315,天然分水嶺
4316,工具書
4317,私立研究型大學
4318,冰大
4319,穆爾電子工程學院
4320,第四
4321,唐朝
4322,劍橋大學
4323,92英畝
4324,濱州大學獸醫學院
4325,雨水
4326,露點溫度觀察
4327,克里米亞半島
4328,克里米亞半島
4329,1920年
4330,1997年
4331,俄羅斯聯邦
4332,共和國元首
4333,第二次世界大戰
4334,中南海
4335,明代
4336,中南海
4337,
4338,袁世凱
4339,袁世凱
4340,新華門
4341,新華門
4342,2014年
4343,彰化市
4344,2014年
4345,平原區
4346,1959年
4347,
4348,彰化縣人口最多的行政區，一位全國人口最多的縣轄市也有234000多人，同時也是全國人口第三祕籍的現象是，僅次於新竹縣竹北市級花蓮縣，花蓮市
4349,四年
4350,市政會議
4351,加入歐盟
4352,基督教
4353,1386年
4354,723公里
4355,北高加索
4356,723公里，這條邊界在俄國方面，很多部分屬於北高加索聯邦區，依次是由西至東分別爲，克拉斯諾達爾聯邦區
4357,俄羅斯
4358,農業
4359,計劃經濟
4360,2006年
4361,拜占庭的競爭越來越多。在9-10世紀，在曹氏養生國，各地支持使用本國文字，特別是文學
4362,關東地震
4363,1925年1月12日
4364,1925年
4365,九龍寨城
4366,九龍戰神
4367,1998年
4368,九龍城區
4369,經濟拮据
4370,1917年
4371,一個月
4372,保定軍官學校
4373,1934年
4374,程程真
4375,程程真
4376,廣州行營
4377,卡斯蒂利亞王國聯盟之後，卡斯蒂利亞慢慢取代了拉丁語
4378,83.4%
4379,黃河
4380,山地
4381,
4382,修水縣
4383,49.2%
4384,3.92萬畝
4385,3.92萬畝
4386,喜馬拉雅山
4387,6656米
4388,唐古拉山脈
4389,庚子賠款
4390,諾伊大學
4391,1943年
4392,1899年
4393,滅絕
4394,人類
4395,
4396,社會主義市場經濟體制
4397,金正恩
4398,2009年
4399,金正恩
4400,第149位
4401,卡蓋拉河
4402,2006年
4403,水力發電
4404,農村
4405,1974年
4406,歌舞
4407,聯合國
4408,圖西族
4409,君主制
4410,特瓦族
4411,1999年
4412,經濟
4413,2010年
4414,cctv移動傳媒
4415,1988年
4416,2009年元宵節
4417,文化人做的主要批判點是，傳統上會將消費者視爲是被動的。有些人挑戰這種觀點，並且特彆強調，人們會用不同的方式來閱讀，接收與詮釋文化文本。一個消費者
4418,消費者
4419,文本
4420,58勝24負
4421,紐約尼克
4422,拉瑞博德
4423,2003年
4424,61勝21負
4425,2004年
4426,上清真人
4427,道士
4428,公關裏面
4429,道士
4430,英國
4431,約翰羅納德魯埃爾托爾金
4432,心靈的腐蝕力量
4433,芬蘭民族
4434,1968年
4435,1968年
4436,1815年
4437,1934年
4438,風光
4439,人權狀況
4440,20世紀
4441,清末民初
4442,王怡
4443,戶籍制度
4444,勞動保障
4445,六四事件
4446,外交部發言人
4447,中華人民共和國外交部發言人
4448,中華人民共和國外交部發言人
4449,中國
4450,立法規劃
4451,藏書
4452,蔣中正
4453,畜牧業
4454,產品出現了剩餘
4455,解體
4456,19世紀
4457,拿破崙
4458,清發程度
4459,1857年
4460,1858年
4461,
4462,1870年
4463,德意志帝國
4464,1873年
4465,選舉法
4466,實權
4467,限制了普選權
4468,中華人民共和國
4469,2000年
4470,戰國時期
4471,下午酷暑，冬無嚴寒，雨量充沛，空氣清新，氣候宜人。歷年最冷月平均氣溫4.6度c，最熱月
4472,都江堰市以世界著名古代水利工程都江堰而得名，見於戰國時期的獨角燕，歷經2000多年風雨，人發揮着越來越巨大的作用，千年五八股諺堪稱人與自然和諧統一。都江堰市有帶水都江堰問道青城山之美傳。是進西部的青城山，是道教
4473,加拿大
4474,問你伯
4475,溫尼伯湖
4476,冰河時期
4477,製造箭頭
4478,1611年
4479,蘇維埃俄國政府
4480,2003年
4481,航空運輸
4482,空鐵聯運
4483,航空運輸
4484,2395平方公里
4485,鶴慶縣
4486,可用較標準蛋，更高威力的蛋形
4487,衝鋒槍
4488,卡賓槍
4489,可以
4490,德國
4491,第一次世界大戰
4492,德國
4493,英國
4494,1960年
4495,陝西省
4496,秦嶺
4497,陝西省中南部
4498,副熱帶季風氣候
4499,常綠闊葉木本植物
4500,秦嶺
4501,大正年間
4502,第一次世界大戰
4503,第一次世界大戰
4504,日治時期
4505,1927年
4506,中日戰爭
4507,中日戰爭
4508,修改日美安保條約
4509,日美安保條約
4510,健康
4511,田中角榮
4512,大屏壓倒性擊敗福田，福田宣佈退選。大平組閣
4513,由於一連串的醜聞
4514,非主流派
4515,平成時代
4516,隋朝
4517,587年
4518,587年
4519,隋朝
4520,源平合戰
4521,1185年
4522,北條政子
4523,女媧
4524,
4525,女媳，是熟稱女媧娘娘。原爲中國傳說時代中的上古氏族首領，後成爲中國神話中的人類始祖。根據東漢文獻記載，女媧是伏羲的妹妹與配偶，人首蛇身
4526,物理化學
4527,統計力學
4528,2015
4529,德國美國
4530,德國美國
4531,1534年8月15日，羅耀拉沙勿略等七人在巴黎的蒙馬特高地，共同是發審片和貞潔的寺院，創立了耶蘇會，他們原本想前往耶路撒冷，但悲，棗莊寶路三是阻止。1540年
4532,葡萄牙人開闢的東方航海路線，前往印度中國，日本等地傳教。1549年8月15日，方濟各沙勿略
4533,方濟各沙勿略
4534,方濟各
4535,朱迪
4536,募集玄師
4537,河北戰事不利，方孝孺想出了反間計，利用朱高熾和朱高煦的矛盾
4538,七月初十
4539,保定
4540,朱莉
4541,千餘人
4542,近年之一時，朱莉得到了很多來自宦官的幫助
4543,
4544,
4545,中央軍
4546,朱莉
4547,潮州體育館
4548,籃球
4549,
4550,中國四大古橋
4551,2001年
4552,亞熱帶海洋性季風氣候
4553,李清
4554,潮州經濟與城市建設十分落後。自1998年李清上臺後，大力整改經濟規劃，大力發展經濟建設，加快城市建設。使得你親自下的潮州
4555,當時的潮州經濟與城市建設十分落後
4556,1995
4557,1995年
4558,1995年
4559,民族主義
4560,12億
4561,穆斯林
4562,賓夕法尼亞州
4563,皮之寶
4564,2006年
4565,p之寶鋼人隊
4566,灰石
4567,地理環境看，匹茲堡附近地區的煤礦石灰石，和鐵礦石蘊藏量豐富，加上內河港口的運輸便利，具有大規模發展鋼鐵工業的良好條件
4568,匹茲堡
4569,文藝復興
4570,瑞士近衛隊
4571,米開蘭，基羅
4572,意大利
4573,積極進攻戰術
4574,薩爾瓦託雷，基拉奇
4575,南海
4576,西沙羣島
4577,國共內戰
4578,日本
4579,日軍
4580,王世傑約見法國駐華大使
4581,中華民國政府退守臺灣，但中華民國政府並未放棄對西沙羣島的主權
4582,1950年
4583,便利商店
4584,60年
4585,效仿美國提供飲料食品與日用品
4586,阿斯頓公園球場
4587,阿斯頓維拉
4588,1987年
4589,兩年
4590,1993年
4591,1918
4592,嘉靖九年
4593,三
4594,祈年殿
4595,七星石
4596,哥倫比亞
4597,哥倫比亞
4598,1859年
4599,物種起源或物種源自全稱，論處在生存競爭中的，物種之起源，是達爾文論述生物演化
4600,住宅區
4601,1860
4602,香港結合製造廠有限公司
4603,13街
4604,2012年
4605,25個
4606,西奧多羅斯福
4607,岳飛
4608,周之偉
4609,完顏宗弼
4610,後勤
4611,不能
4612,
4613,水準測量
4614,冤屈與忠誠
4615,政治
4616,北京城
4617,6月4日
4618,2001年
4619,大興區
4620,河洛
4621,甲午戰爭
4622,臺灣西部
4623,馬關條約
4624,50年
4625,本省人
4626,1980年代
4627,1980年
4628,新竹科學工業園區，大力鼓勵，內外廠商投資，積體電路，電腦等扣高科技產業，臺灣中小企業也被電子產業的蓬勃發展所影響，此時臺灣個人的電腦主機板
4629,1996年
4630,李登輝
4631,李登輝
4632,多元文化主義
4633,葡萄牙語
4634,海拔高度
4635,針葉林，3500公尺以上的高山地帶則是，苔蘚或草原。不同種類森林所構成的環境，也是各種植物動物與真菌
4636,1972年
4637,烏山頭水庫
4638,1875
4639,戰略地位
4640,蔣經國時代
4641,爲擺脫石油危機
4642,1987年
4643,臺灣政黨
4644,日治時期
4645,21個
4646,中華人民共和國
4647,北京pa07克運動會
4648,中華民國纏上體育運動總會
4649,2009年
4650,臺灣文化基金會
4651,中華民國國際經濟合作協會
4652,1995年
4653,元宵節
4654,元宵節
4655,香火鼎盛
4656,清治時期
4657,口味
4658,臺灣零食
4659,英語
4660,1932年
4661,詞語不通
4662,蝴蝶蘭
4663,16世紀
4664,明朝
4665,27個
4666,日本文化
4667,二戰
4668,鄉土意識擡頭後，繪畫題材在區本土化
4669,中華隊
4670,臺灣
4671,巧固球
4672,法國
4673,礦工能及時逃走
4674,公共衛生問題
4675,飛機起降架次
4676,飛機起降架次不斷增長，鳥篆問題日益凸顯，據有關資料統計，全世界每年約有7500架次飛機，受到不同程度的鳥狀，損失，高達100億美元
4677,四川省
4678,萬佛
4679,粵語是漢語在廣東和廣西地區形成的方言，也是這一地區的通用語。又被稱爲廣東話，廣州話
4680,粵語
4681,中華人民共和國
4682,瑞士
4683,歐洲國家杯決賽周，共有12個城市被選爲比賽地點，其中主辦國瑞士及奧地利
4684,阿爾卑斯山脈
4685,意大利隊
4686,1948年
4687,德國
4688,德國
4689,英國
4690,英國
4691,混合動力技術
4692,國家郵政局
4693,1995年
4694,1995年
4695,220名
4696,1972年
4697,1972年
4698,田納西州
4699,1998年
4700,高爾
4701,2007年
4702,英國
4703,量子力學
4704,1999年
4705,1999年
4706,狄拉克
4707,佛羅里達
4708,迪拉克
4709,科本哈根
4710,電子正電子
4711,1930年
4712,不想出名
4713,認知花店磁場中的起點的文章中，第八課探討了吃蛋雞
4714,1937年
4715,婆羅門教主要教義之一，博羅門轎認爲四大種姓及建明於輪迴中，生生世世，永習不變。佛教在江山到擴展爲六道四生，佛教
4716,天道
4717,天道，主道受到。輪迴是婆羅門教主要教義之一，博羅門轎認爲四大種姓及建明於輪迴中，生生世世，永習不變。佛教在江山到擴展爲六道四生，佛教認爲輪迴是一個過程
4718,空間
4719,空間
4720,洋務運動
4721,馮桂芬
4722,穆斯林
4723,伊斯蘭教
4724,十字軍東征
4725,中國
4726,宗教激進主義
4727,科學革命
4728,1905年
4729,劉銘傳
4730,舊金山和約
4731,周恩來
4732,說，支持日本關于歸還領土的要求是中國的一貫政策
4733,中國大陸
4734,公元三世紀
4735,張一俊
4736,1992年
4737,俄羅斯聯邦沒有完全接替該國
4738,1992年
4739,1944年
4740,普京
4741,蘇聯
4742,哭泣
4743,兩歲時才能提高到1.0
4744,中毒
4745,經濟海域
4746,幾內亞
4747,幾內亞
4748,下議院
4749,五年
4750,蘇格蘭民兵法
4751,愛爾蘭
4752,
4753,亨利八世
4754,國內的貴族政治與神職人員影響重大
4755,行政院話由人民選舉
4756,行政院話
4757,宋代
4758,蘇菲派
4759,北高加索區
4760,一二八事變
4761,1932年
4762,日軍
4763,1983年
4764,1984年9月，上海是否確定工程指揮部是市政府的派出機構，全面負責車站施工。1986年
4765,上海市府鐵道部
4766,上海東站
4767,1984年
4768,華東建築設計院
4769,軟西候車入口
4770,
4771,福建籍
4772,28
4773,新加坡
4774,2004年
4775,購物區
4776,南陽敏
4777,香港
4778,香港是福建最大的外資來源地，佔到全部外資的一半以上，而密集人口只有一百多萬人，遠比近2000萬，臺灣敏及人口多，當中亦有不少，在這一帶以及北角之主。因爲香港
4779,測魚涌堂樓區
4780,
4781,北宋
4782,
4783,六七暴動後的香港運動
4784,1950年
4785,福州以及山東
4786,荃灣新市鎮
4787,流動性減低
4788,鹽田沙子
4789,九龍東
4790,廣東
4791,1945年
4792,由大陸移居
4793,
4794,中西區
4795,潮州人
4796,靠近英國公司，已和竹島的銅鑼灣東角碼頭，方便漢英國貿易
4797,漢英國
4798,郭春秧
4799,富豪
4800,福州人
4801,歐洲
4802,太平天國戰亂
4803,波蘭街
4804,太平天國戰亂涌入九龍，而來港的人口又以男性比例較多
4805,1970年
4806,色情行業
4807,北角寶馬山
4808,1980年代
4809,街上
4810,13%
4811,青龍教
4812,1057
4813,51286
4814,1161
4815,1954年
4816,中國人民解放軍空軍取得大成周邊的制空權
4817,臺灣
4818,金剛計劃
4819,蘇聯政府
4820,四天
4821,太平洋
4822,臺東市
4823,鯉魚山
4824,元軍仿遼
4825,1976年
4826,宋慶齡
4827,取決於擔任者在中國共產黨內的地位和職務
4828,1975年
4829,雅克考文
4830,新石器時代
4831,中國同盟會。留日河南籍學生踊躍參加，並建立同盟會河南支部，創板，河南等雜誌，宣傳，鼓吹民族民主革命
4832,民國18年
4833,民國18年
4834,民國34年
4835,漢路西南戰力
4836,日[UNK]軍
4837,湖北省
4838,高石碑鎮
4839,王守仁
4840,南京金陵。如果南京
4841,假宣傳
4842,
4843,南京兵部尚書，照舊參贊，機務兵，於嘉靖二年在紹興開服。明朝除了皇親國戚之外，無軍功
4844,正德16年
4845,高原
4846,扇貝狀的邊緣
4847,南極
4848,南極
4849,聯邦總理
4850,1871年德意志帝國建立後
4851,1871年
4852,互相制衡作用
4853,總統
4854,約翰洛克
4855,英國漢大多數大英國協，國家使用新品質的議會制，行政權和立法權有較大的聯繫，但是他權基本獨立。相較於三權分立，源於美國
4856,國民議會
4857,1974年
4858,受到1974年葡萄牙康乃馨革命影響
4859,孫中山
4860,考試監察
4861,2005年
4862,國防部
4863,12架
4864,中華人民共和國
4865,安徽省
4866,一處
4867,呂宋島
4868,美國工業工程師學會
4869,綜合應用數學
4870,產業工程
4871,工業工程是綜合應用數學
4872,南華早報
4873,1903年
4874,1903年
4875,北京政府
4876,普萊斯
